Feature1 Feature2 Feature3 Feature4 Feature5 Feature6 Class
0.151950 33.181772 200.845306 292.144393 3453.414090 0.023828 0.288362
0.474424 49.378002 252.705324 990.150228 478.320085 0.026516 0.311737
0.717603 31.410735 35.544904 1298.376602 1119.473497 0.028254 0.329254
0.210918 18.975234 26.341061 127.071492 837.561101 0.030490 0.343666
0.109570 7.561705 13.054336 188.790305 1178.377995 0.031046 0.367964
0.294507 36.148278 56.983994 396.820558 2037.110134 0.033960 0.284436
0.630748 12.783287 52.595351 275.759570 2480.258496 0.036121 0.253805
2.804397 87.967376 184.050364 630.401599 707.198470 0.039871 0.390258
0.260330 11.515254 35.987738 109.042629 486.797005 0.041651 0.411698
0.048342 11.015121 17.423087 137.609021 361.247054 0.040010 0.383997
0.142004 11.776561 44.394381 170.632569 437.398912 0.040963 0.338803
0.145351 7.696687 10.396998 14.981640 680.547187 0.039778 0.406914
0.221513 9.445692 19.376837 29.671020 288.873605 0.042639 0.359189
0.282098 6.746403 14.465724 83.491933 692.707869 0.046249 0.403142
1.195565 111.324729 169.284210 1127.928871 1063.744415 0.047566 0.262923
0.190476 8.094681 20.570041 69.177921 303.984252 0.045114 0.407297
0.112973 11.632857 43.201036 70.428218 510.839252 0.046154 0.323063
0.473936 11.538089 21.735896 313.872708 600.799175 0.053783 0.349670
0.193991 14.303431 53.643327 661.002463 2802.950762 0.064101 0.319402
0.238294 27.482447 91.389270 383.630996 2197.646505 0.063825 0.361776
0.097743 8.777165 24.094683 473.843636 1394.266475 0.067142 0.305315
0.264732 15.459911 64.921103 81.594795 1591.023776 0.067154 0.342225
0.265271 40.809282 75.686664 241.943954 1045.809401 0.070204 0.351691
1.796254 39.364472 112.493984 912.570419 959.152876 0.070279 0.303689
0.571332 8.606054 30.681094 319.820072 711.474766 0.075063 0.286786
0.846012 16.186813 32.629183 274.306409 1718.221965 0.075203 0.330648
0.561135 13.430264 72.319867 491.500078 2274.552601 0.081936 0.370669
0.423794 8.635097 22.997898 58.254961 171.085046 0.081115 0.318209
0.307134 5.583685 4.852906 67.360925 834.807979 0.074637 0.398550
0.282271 23.189408 17.267226 348.276952 914.583995 0.076591 0.322497
0.586765 48.998768 261.006841 505.165684 1621.474488 0.076607 0.216038
2.976747 81.892625 180.413849 410.479390 3586.217118 0.077846 0.280621
0.425261 84.544439 113.768329 583.369312 1073.178617 0.078495 0.320420
0.096250 7.131701 31.287108 111.314656 304.191699 0.081324 0.379400
0.098301 7.393501 17.091430 36.515271 423.293628 0.079366 0.366064
0.567638 7.795543 21.319217 138.715796 546.262310 0.079795 0.324712
0.466398 32.957553 147.832922 359.628785 840.886646 0.082921 0.281801
0.069337 20.387783 71.208577 456.847507 2453.161574 0.082193 0.325801
0.298819 6.970419 15.831063 53.141164 246.665031 0.085025 0.435593
0.478439 12.674070 9.217859 197.082931 498.946710 0.087559 0.438895
0.409269 9.683416 21.832009 103.363416 523.622739 0.088814 0.332569
2.929304 34.863044 38.562149 504.191271 703.553887 0.092251 0.292603
0.146008 7.475709 27.282474 138.613218 1120.475549 0.094180 0.389958
1.841344 23.972134 73.841626 136.336143 1802.109190 0.093795 0.389226
0.216177 19.557610 61.726911 551.961441 2406.270410 0.096063 0.278586
0.736862 12.091495 54.405323 381.406337 562.369378 0.097381 0.297327
0.663926 5.686156 18.646411 240.221888 720.746612 0.097561 0.256168
0.339170 10.478119 71.438428 782.230140 1344.821892 0.099917 0.262896
0.566553 20.298779 37.911552 177.292664 717.629719 0.102166 0.282146
0.186435 11.061083 26.276632 26.071910 396.102101 0.112614 0.341273
1.763215 10.195915 43.276002 166.611655 364.566647 0.116424 0.381290
0.204020 10.412020 8.660191 150.151542 868.612514 0.122984 0.386139
0.149430 9.110638 12.030567 74.240571 373.598181 0.125708 0.388100
0.033443 5.165415 6.722431 66.136992 859.229963 0.128895 0.352736
0.686300 50.877232 102.182399 241.181387 2033.812724 0.130344 0.247548
1.119339 26.870712 249.162451 897.705961 1417.179502 0.138206 0.284119
0.430425 5.806046 22.362010 180.112893 807.141334 0.142434 0.373690
0.333709 19.133310 33.791382 385.384249 300.963649 0.146449 0.265264
0.147326 6.103500 10.400924 24.398107 462.444077 0.150323 0.422918
0.183901 10.980762 45.870043 54.039386 464.723146 0.152857 0.314747
0.498062 10.180555 16.952316 84.612659 551.168994 0.152720 0.371871
0.212335 8.995417 5.902108 83.651045 667.711132 0.154504 0.323276
0.347641 29.468210 16.368770 344.637205 760.068934 0.157158 0.312671
0.249274 7.448057 17.160602 212.706477 484.757737 0.161836 0.362829
0.646575 12.995935 19.514230 115.730890 199.377073 0.163984 0.393737
0.675897 52.240674 73.530356 240.308578 4397.684078 0.162916 0.216627
0.557101 10.888503 18.687164 96.984512 1202.439753 0.164751 0.400957
0.839622 9.479342 6.749498 53.605631 669.757222 0.170984 0.408854
0.221643 8.432517 12.985159 153.374175 807.157681 0.167535 0.332353
0.127039 17.771920 36.909574 123.203638 904.690212 0.169748 0.342051
0.444530 9.190976 14.249769 55.452133 235.024842 0.176457 0.324851
1.372490 22.191181 72.867731 600.360390 697.583355 0.180237 0.327172
0.352409 11.460307 19.525330 123.837647 320.229653 0.181477 0.467425
0.258700 9.577626 4.421494 216.046936 568.727574 0.185112 0.418630
0.271447 21.177368 29.858617 171.882700 399.483253 0.192795 0.378270
0.743946 15.151768 64.533922 418.810572 2768.472417 0.193492 0.309970
0.592127 19.761465 47.844743 408.737516 342.067968 0.199360 0.336174
0.183496 8.056728 12.754949 57.438071 496.064925 0.202186 0.420226
0.645043 30.135499 260.973411 1787.258846 2936.592050 0.205143 0.325591
5.356352 28.865206 216.156440 423.939306 1719.228936 0.210341 0.367423
0.248826 21.869934 51.074113 552.877407 1822.235775 0.211549 0.334452
0.263084 19.505358 31.185048 41.249115 1651.061195 0.216342 0.390137
0.230456 22.490735 20.927377 180.923953 1374.379171 0.219848 0.349051
0.241531 8.974567 39.404368 399.672566 496.346226 0.222212 0.355547
0.592870 39.112015 122.299453 637.445536 1098.173366 0.224539 0.361916
0.999709 88.094143 314.520916 327.389805 954.388008 0.227700 0.317472
1.055470 61.906408 419.031791 482.315451 1034.712031 0.233891 0.268691
1.425877 171.889410 371.792636 711.121453 3988.284467 0.239154 0.293268
0.863386 64.560057 60.681760 449.016891 798.099478 0.242288 0.337109
1.027721 43.761896 86.833865 477.569118 521.381917 0.244717 0.251476
0.272189 14.127486 22.226812 126.715972 1456.941016 0.247862 0.355468
0.058457 17.375377 12.877309 274.613478 952.059068 0.255668 0.310273
0.523270 5.492832 23.040534 114.816351 676.353171 0.258200 0.378358
0.273646 9.389373 13.563666 183.876740 909.582107 0.267438 0.358862
0.216683 11.663069 26.472289 52.334877 467.321591 0.274831 0.435199
0.228572 12.725757 26.389780 176.607486 732.047073 0.275189 0.325923
0.161939 16.177660 49.560697 422.296642 1270.904657 0.276957 0.307312
0.536735 24.634106 96.475171 1172.205809 2475.609991 0.279303 0.314760
0.175697 16.317230 20.608514 120.739454 1095.554274 0.282209 0.371805
0.275459 10.892856 69.824084 337.608251 649.471579 0.293891 0.349072
0.287908 16.677879 15.735805 112.841892 220.113096 0.295736 0.433055
0.709305 23.672219 38.817780 455.791576 35.278883 0.291773 0.418635
0.691275 28.164326 26.968327 237.719573 1058.149928 0.295798 0.346780
0.437304 17.532105 23.086548 230.765468 772.113081 0.298508 0.383331
0.304824 10.513471 16.216098 52.712360 368.921077 0.300576 0.467125
0.326458 7.649379 9.386804 194.158684 283.298145 0.303057 0.445315
0.560866 7.716343 22.897698 216.163575 255.279487 0.305015 0.350982
0.339740 7.643797 80.532193 210.690288 678.434028 0.308141 0.347274
0.037934 13.092825 31.752430 80.458211 274.456624 0.314839 0.351005
0.398953 15.227249 17.507408 61.010785 295.244086 0.313741 0.436027
0.864956 16.523269 15.896721 153.691013 732.594630 0.316602 0.379628
0.164021 9.443342 39.604163 261.123087 711.857608 0.320238 0.392163
0.198020 74.046511 151.602464 378.458429 3116.714864 0.320546 0.337652
0.762466 18.223917 20.943879 461.616509 1207.865724 0.319502 0.346869
0.402192 17.814953 19.763445 523.615538 251.446633 0.321565 0.366615
0.255021 17.016946 25.978302 251.395499 710.964043 0.324240 0.362065
0.759026 13.502661 15.945326 76.726352 1508.873578 0.324133 0.372739
0.281701 9.429740 9.337897 38.246726 733.404187 0.327052 0.338023
0.528095 11.531162 10.269113 79.366276 269.030874 0.329907 0.475913
0.928268 6.833471 15.008845 42.214246 452.935435 0.331329 0.372945
0.557135 18.600286 31.110457 139.643626 834.093846 0.333761 0.288900
0.201227 26.301340 76.625590 291.859951 691.351367 0.334118 0.372816
2.158056 399.145212 436.103506 1712.653376 1752.275848 0.338237 0.335157
1.269431 27.812654 166.129110 628.481642 868.675875 0.341406 0.319173
0.511448 16.908366 24.176423 88.597541 919.650011 0.345550 0.354879
0.279239 14.604529 24.333339 456.353878 770.363414 0.347614 0.398277
0.624946 14.877597 33.719524 472.125963 484.326278 0.351446 0.415912
0.858402 39.872165 121.180450 626.732951 1828.036404 0.351206 0.345568
0.472426 12.099371 33.273288 163.490899 2117.793206 0.354993 0.370605
0.359930 11.510550 14.848022 94.376175 561.896259 0.357475 0.372100
0.308319 12.127001 25.462655 353.082472 456.856384 0.366015 0.339897
0.469332 8.235118 9.362628 47.853077 565.471630 0.369685 0.340328
0.823536 10.097189 25.541080 77.239870 977.880353 0.373184 0.253539
0.795609 14.491787 10.032793 74.884031 87.600738 0.376041 0.418772
0.147695 7.336333 11.630584 133.811117 335.817315 0.380986 0.385758
0.369493 17.368088 8.739458 100.995601 427.406249 0.383343 0.338902
3.082823 45.097151 204.205036 485.446963 1275.343403 0.389336 0.339598
0.121287 14.844990 28.991878 116.594096 2713.889726 0.394614 0.307875
1.357149 126.337537 556.656558 816.845990 6025.361480 0.401094 0.294675
1.902113 138.988009 343.964978 1075.871273 4312.058275 0.405533 0.300316
0.545245 15.987348 10.531317 192.504917 994.715542 0.412260 0.299940
0.349319 31.975567 64.221991 605.823969 620.900797 0.416421 0.310909
0.064882 11.460126 16.122051 92.384837 971.706986 0.420606 0.417658
0.996210 142.225709 134.230932 2197.284507 1197.323348 0.428508 0.366569
0.340626 23.453339 118.550676 180.609648 1697.498292 0.430962 0.267558
0.329666 33.828809 47.365016 460.781045 1379.177231 0.434627 0.220001
0.082539 12.880931 25.112932 367.063960 1055.707358 0.435739 0.385432
0.475212 53.713845 57.955153 273.221204 1930.231250 0.438179 0.291165
1.837639 41.753064 168.088126 455.263671 1565.633789 0.441050 0.275575
0.487057 10.777438 40.683231 133.062542 395.344932 0.445668 0.376887
0.919022 50.952614 103.880889 331.628701 1541.888016 0.449051 0.342573
2.499965 20.474885 62.781981 212.888526 2936.155764 0.447313 0.238891
3.922852 163.862164 227.872956 801.041535 3160.020787 0.449209 0.327614
0.118593 12.551853 28.662941 326.700728 498.819517 0.450283 0.397936
0.574444 11.973626 30.738885 459.522429 638.843859 0.452845 0.355042
0.286525 18.352093 21.936918 319.357131 1582.166197 0.454556 0.336484
0.430825 20.745825 46.752607 815.055495 1119.251460 0.450725 0.290475
0.567510 21.822699 48.754753 172.869042 480.342607 0.454405 0.329390
1.792056 60.497904 159.518865 1385.809205 1099.776811 0.461656 0.321933
0.267085 12.941368 95.798893 429.334859 1211.485497 0.463958 0.393813
1.327470 39.355903 211.855988 1149.718297 785.968396 0.468509 0.303197
0.558617 27.531568 52.393027 1132.899051 343.271482 0.474827 0.388965
0.336486 17.491021 36.364956 54.780890 646.786553 0.480574 0.236408
1.031024 93.408020 59.743164 989.361364 742.052861 0.487480 0.311460
0.569619 14.442769 21.345406 287.794400 583.803862 0.490285 0.348848
0.357794 78.287596 320.280336 1542.864154 700.473838 0.493562 0.313567
0.433330 22.413814 105.499921 207.278247 1335.298655 0.494640 0.360461
0.129573 27.928498 81.364156 840.488139 1537.835288 0.498176 0.304598
0.237164 12.457246 22.723899 77.886724 2518.423336 0.501001 0.275895
0.206927 29.421175 19.137492 188.374475 632.319644 0.502789 0.409023
0.873850 64.254380 77.303591 126.150957 1642.629724 0.500429 0.387166
0.134224 12.294709 21.722170 144.242563 366.550343 0.502336 0.236156
0.351828 21.167511 70.139692 337.547896 801.526795 0.502176 0.298251
0.832937 114.525341 251.737216 1299.998804 924.624168 0.501386 0.348920
0.346062 41.456019 119.831552 477.462442 447.792282 0.504243 0.384366
0.041647 6.032443 6.815407 93.292118 1683.054934 0.506827 0.362828
1.255186 65.807899 85.810958 493.807926 2847.608953 0.509316 0.309599
1.075867 30.943688 46.816884 469.993565 886.628403 0.510639 0.279941
0.170067 69.428136 101.379811 1015.835706 874.405757 0.513287 0.345057
0.335294 60.378412 82.978040 530.595149 720.757747 0.518129 0.266885
0.402847 94.367097 356.701174 689.795235 2743.495812 0.523458 0.244615
0.027287 15.805225 41.256660 328.709148 391.463257 0.526522 0.337386
0.692266 53.371002 80.011194 1396.850093 726.443375 0.528825 0.373647
0.354567 25.634692 89.652219 992.400054 658.201910 0.530498 0.300539
1.772728 23.792193 70.095381 838.925367 515.891076 0.528296 0.341173
0.046080 27.291774 62.510283 220.205880 1136.708769 0.529575 0.294385
0.323830 18.414463 66.610563 322.760708 554.461448 0.527446 0.301454
1.443252 99.540224 368.271494 904.705553 1940.935747 0.529800 0.277371
2.980195 43.053584 189.606973 1564.667466 2366.967533 0.532155 0.249048
0.163153 34.783348 33.865931 598.151514 2002.265676 0.533624 0.391082
0.153576 10.221101 26.217219 286.660036 631.181182 0.535096 0.427805
1.105366 11.789696 20.941603 119.070536 161.984756 0.537826 0.412051
0.953196 22.285053 198.457076 159.389671 1339.228230 0.539422 0.248533
0.048369 21.152983 57.425679 136.905788 1223.639106 0.541995 0.279492
0.408518 40.508651 48.394555 615.417812 1230.944489 0.545173 0.371464
0.337199 16.789908 49.981667 298.712566 1751.078065 0.547419 0.342648
0.824235 19.997417 112.942076 651.118853 1154.796109 0.549524 0.282346
0.692843 23.012403 153.535935 1277.981131 739.704029 0.550623 0.314924
2.911457 52.268687 245.389651 2495.403997 1281.182743 0.553049 0.342858
0.195726 51.624689 266.412842 1430.436968 2360.113197 0.555323 0.312208
0.854373 146.059260 146.784391 653.259760 1825.752799 0.558470 0.342561
0.532197 7.646897 18.359398 44.233162 648.561602 0.560793 0.244197
0.748361 74.614786 438.273737 1177.439850 617.592436 0.562058 0.354838
0.301879 18.923800 29.334189 78.751422 239.059149 0.564512 0.428809
1.069484 24.342354 27.812776 301.076891 422.813482 0.565388 0.388700
0.697567 100.913758 265.975992 728.988834 3512.711436 0.564820 0.407186
0.028285 9.867290 30.093001 91.498650 1432.093474 0.568269 0.364598
5.331256 72.651851 68.977084 107.351720 4933.332547 0.571255 0.532915
1.076988 36.730593 64.515202 175.932653 5560.257453 0.572273 0.292354
0.374078 24.553824 36.129363 409.424453 1026.410140 0.574952 0.380256
2.318890 43.086385 214.570239 2091.108233 686.691384 0.576966 0.386217
0.019737 25.703189 183.322726 780.442415 674.474093 0.578543 0.356846
3.829267 87.163024 135.287736 807.071029 1637.906359 0.581229 0.328342
0.129188 14.184869 82.041531 159.424855 2609.457937 0.584065 0.271689
0.334163 77.129434 219.343733 2713.118361 1777.832294 0.583342 0.309574
2.592349 64.213748 65.312981 77.727194 1455.822806 0.585664 0.364217
0.587323 46.896642 247.348874 957.110499 680.611359 0.589006 0.372151
2.192039 82.622060 159.256778 1046.660683 1508.025505 0.589686 0.305929
0.718373 59.898691 115.740239 973.937743 2068.388308 0.591884 0.401330
0.262697 13.894416 22.753254 224.654593 828.288701 0.594348 0.309624
0.761189 18.229283 24.831885 120.191285 841.014912 0.593649 0.329265
2.082025 42.630147 211.475550 382.860146 457.353257 0.591979 0.440255
1.688444 224.919627 897.216290 2100.388642 2112.866489 0.592847 0.361309
0.127989 36.892356 23.038370 280.210492 1709.618991 0.595777 0.301233
1.004359 85.484497 118.966803 1653.214483 1200.818768 0.595463 0.382210
0.696367 21.433363 47.789534 204.096117 908.009483 0.597490 0.314512
0.568053 39.261195 63.755812 300.942045 788.814668 0.599279 0.339584
3.575719 140.042888 159.671135 1412.919590 4123.105712 0.601491 0.316178
2.403504 51.176189 249.638484 748.352594 1220.970640 0.602798 0.472208
1.573264 18.202940 43.848015 284.257749 286.906420 0.602733 0.383274
0.646141 20.257757 98.219671 629.488867 1665.687604 0.603951 0.317000
1.796302 33.548299 210.749957 202.341861 1380.581992 0.606307 0.370444
0.121233 27.868407 37.804336 146.212168 147.576000 0.608282 0.663212
0.455598 13.523855 22.577035 130.113416 491.639394 0.610069 0.471758
0.193851 22.759692 174.460935 487.289811 723.173264 0.605100 0.322886
0.336059 38.967660 92.196970 519.630356 1114.229643 0.604241 0.398394
0.618422 45.764004 97.389064 511.659920 4012.779255 0.606939 0.214145
3.058196 239.517079 628.067662 263.161954 2824.091158 0.608412 0.246375
1.737894 82.466891 304.120057 1617.690112 1138.353435 0.608854 0.323255
10.965021 90.343645 197.812360 646.875410 59445.806840 0.609446 0.158972
4.715398 95.300362 65.340466 993.714079 13068.016440 0.611421 0.211761
1.368793 24.255536 34.310538 250.921207 4499.412958 0.611193 0.191584
0.307927 107.066863 67.691023 467.115606 580.974102 0.610806 0.408453
0.680933 49.584017 336.850902 2122.967232 893.987273 0.613095 0.404994
3.134167 144.934060 418.395849 1139.664437 2325.841952 0.609015 0.377010
2.798278 360.875144 383.686008 4234.738927 1256.042173 0.610233 0.282132
0.814056 38.485056 163.651916 1156.537451 2933.914934 0.613249 0.296027
2.547194 66.444485 161.442044 946.655119 4152.413526 0.615124 0.334775
1.881663 104.289808 328.350519 4280.271516 6684.679772 0.618392 0.351120
0.491755 34.986208 109.582876 1156.888968 1444.461223 0.621564 0.311930
1.942880 97.490657 597.925306 1257.311780 2507.629491 0.624041 0.413262
3.107802 48.495630 439.542806 616.618115 3099.604109 0.623530 0.380455
0.658737 67.208514 149.762863 423.200964 1037.903710 0.624902 0.260684
0.241316 57.673938 281.439611 1605.134580 1136.837056 0.623174 0.254998
1.394427 106.723081 162.073725 723.226309 3675.798902 0.624320 0.283712
